Date Created,Number of Likes,Source of Tweet,Tweets
2019-05-14 15:52:12+00:00,72,Twitter for Android,"Update #Moabit
Auf ca. 5 m Länge konnten die losen Stuckelemente, gut gesichert durch unsere #Spezialkräfte vom #Technischen_Dienst und der #Höhenrettungsgruppe, abgenommen werden, ohne weiteren Schaden an der historischen Hausfassade zu verursachen.
#goodjob https://t.co/2RtnQoQlN7"
2019-05-14 13:34:04+00:00,100,Twitter for Android,"#Technische_Hilfeleistung in #Moabit.
Teile eines Dachkastens drohen an einem 5-gesch. Wohngebäude abzustürzen. Die @Berliner_Fw wird mit dem #KW30 und der #Höhenrettungsgruppe tätig. Die #Stephanstraße ist für den Fahrzeugverkehr gesperrt.
Weitere Infos folgen...
@VIZ_Berlin https://t.co/Dqf71X3rC4"
2019-05-14 10:19:33+00:00,52,dlvr.it,70. Jahrestag der Luftbrücke https://t.co/Wo8SY8cLl3 https://t.co/lYSnH82o0w
2019-05-14 10:19:33+00:00,36,dlvr.it,Christian Rösler erhielt die Bürgermedaille des Bezirkes Treptow-Köpenick https://t.co/1f54gQsFGx https://t.co/cpYQDoJMMc
2019-05-13 21:33:21+00:00,77,Twitter for iPhone,"#Wasserrohrbruch im #Keller eines #Hostels in der #Grünberger_Straße. Die @Berliner_Fw war mit 20 Kräften vor Ort und hat das Wasser aus einem Batterieraum abgepumpt. 20 Gäste des Hostels wurden im #MTF3 während des Einsatzes betreut.
#EStuK #WirRettenBerlin https://t.co/hHIiblnSLU"
2019-05-13 08:54:19+00:00,95,Twitter for Android,"Schwerer #Verkehrsunfall in #Mitte.
An der Kreuzung #Memhardstraße / #Rosa_Luxemburg_Straße wurde eine Radfahrerin von einem Lkw erfasst und lebensbedrohlich verletzt. #Rettungsdienst und ein #Notarzt behandelten vor Ort und transportierten sie anschließend in ein Krankenhaus. https://t.co/jcc665MZD0"
2019-05-13 05:27:41+00:00,76,Twitter Web App,#Am_Stichkanal in #Lichterfelde brannten heute früh kurz nach 5 Uhr mehrere Baumaschinen mit Brandübergriff auf die Dachkonstruktion einer Gewerbehalle. 30 Kräfte der @Berliner_Fw konnten den #Brand nach 1 Stunde mit 2 C-Rohren unter Kontrolle bringen. Es wurde niemand verletzt.
2019-05-11 12:54:19+00:00,79,Twitter for iPhone,"#Verkehrsunfall in #Neukölln heute Vormittag. Dabei überschlug sich ein PKW Nähe #Herrmannplatz . Der verletzte Fahrer wurde ins Krankenhaus transportiert.
#WirRettenBerlin https://t.co/ApreLn0fTJ"
2019-05-10 16:03:34+00:00,85,dlvr.it,Landesbranddirektor a. D. Wilfried Gräfling erhält Verdienstkreuz am Bande des Verdienstordens der Bundesrepublik Deutschland https://t.co/6dIWWmTJxj https://t.co/zrKmqokNiw
2019-05-10 13:00:40+00:00,68,erased6981162,"#Gerätefreitag
Bei vielen ihrer rund 175 Einsätzen im Jahr benötigen unsere #Feuerwehrtaucher den #AB_Rüstmaterial_Wasser, auf dem sich neben diversen Geräten für Einsätze im und unter Wasser auch eine beheizte Kabine für die #Taucher befindet.
#AB_Rüst_Wasser https://t.co/zXr6AZUs7B"
2019-05-08 11:08:32+00:00,108,Twitter Web App,"Wetten, dass… 
...ihr mindestens eine Person auf dem Foto aus dem TV kennt? Gestern startete das @BMI_Bund die Kampagne #FürEinSicheresDeutschland. Sie soll den Respekt für Einsatzkräfte stärken. Wie gefallen euch die Einblicke in unseren Beruf unter https://t.co/3TiRVq0xEE ? https://t.co/lHZICtkYGb"
2019-05-08 09:50:33+00:00,47,dlvr.it,Große Wehrleitersitzung in Mitte https://t.co/8Ms1RQjNXp https://t.co/RN3ASHI1wA
2019-05-06 09:36:08+00:00,94,Twitter Web App,"Um 9:30 Uhr wurde uns der #Brand einer Küche in einem Lokal im #Westphalweg in #Mariendorf gemeldet. Dieser griff auch auf ein Flachdach und Teile der Fassade eines 4-geschossigen Gebäudes über.
26 Kräfte der @Berliner_Fw setzten 2 C-Rohre ein, es wurde niemand verletzt. 
#EstuK"
2019-05-05 07:20:17+00:00,124,Twitter for iPhone,Wir wurden heute morgen zu einem #Brand in der #Bismarckstraße gerufen. Hier brannten Einrichtungsgegenstände in einer Wohnung im 2.OG. 5 Personen aus der Brandwohnung wurden über eine #DLK in Sicherheit gebracht. Der Brand wurde mit 1 C-Rohr gelöscht. #EstuK #WirRettenBerlin https://t.co/0T03EGFlH1
2019-05-04 17:58:52+00:00,34,Twitter for iPhone,@rbbabendschau Sehr geil!
2019-05-04 08:32:06+00:00,205,Twitter for iPad,"Heute ist #Florianstag - aber warum?
Am 4. Mai 304 n. Ch. starb Florian von Lorch, der Offizier der römischen Armee und Oberbefehlshaber einer Einheit zur Feuerbekämpfung war, eines gewaltsamen Todes und wird seit dem als #Schutzpatron der #Feuerwehrleute weltweit angesehen. https://t.co/pyTAhk3Izz"
2019-05-03 13:00:40+00:00,90,erased6981162,"#Gerätefreitag
Berlin hat über 50 km² Gewässerflächen. Bei Einsätzen in diesem Bereich sind unsere #Feuerwehrtaucher mit dem #Gerätewagen_Wasserrettung gefordert.
Was glaubt Ihr, wie oft im Jahr unsere #Taucher alarmiert werden? Auflösung nächste Woche!
#GW-Wasserrettung https://t.co/Ngam6lyPOi"
2019-05-03 12:18:34+00:00,50,dlvr.it,Erfahrungsaustausch Notfallsanitäterausbildung https://t.co/QyOmk4s9R4 https://t.co/C2MjqsBTBX
2019-05-01 17:55:07+00:00,83,Twitter Web App,Heute Abend wird unsere Anti-Gewalt-Beauftragte Dr.Dressler als Gast bei Dunja Hayali im ZDF zu sehen sein. Ab 22:00 Uhr geht es um das Thema: „Gewalt gegen Einsatzkräfte“ .
2019-05-01 17:40:57+00:00,200,Twitter for Android,"Auch heute sind 161 Kräfte der #FF mit 23 LHF und weiteren Einsatzfahrzeugen im Dienst, damit alle Berliner*innen einen sicheren 1. Mai feiern können.
Die #Freiwillige_Feuerwehr_Zehlendorf unterstützt z. B. die BF auf der Feuerwache Wilmersdorf.
#Ehrenamt https://t.co/nCQ61Ju9sb"
2019-04-29 09:26:48+00:00,109,Twitter Web App,"#Umwelteinsatz in #Charlottenburg
Am #Tegeler_Weg verlor ein Lkw 300 l Diesel. Ein Teil davon floss in die Kanalisation, die in die Spree mündet. Die @Berliner_Fw setzt daher vorsorglich eine #Ölsperre an dem Zufluss, welcher durch die @wasserbetriebe jetzt abgesaugt wird."
2019-04-28 21:51:12+00:00,74,Twitter for Android,"Bei einem #Brand in der #Rudolf_Schwarz_Straße in #Prenzlauer_Berg haben unsere 30 alarmierten Einsatzkräfte gegen 23 Uhr eine leblose Person in der Brandwohnung vorgefunden.
Der Brand konnte mit 1 C-Rohr schnell gelöscht werden. Die Est. wurde an die @polizeiberlin übergeben."
2019-04-28 12:02:49+00:00,77,Twitter for Android,"Beim #Brand einer Küche im 9. OG eines Hochhauses in der #Gensinger_Straße in #Friedrichsfelde mussten 2 Personen mit #Rauchgasvergiftung in ein Krhs. transportiert werden. Der Brand konnte von unseren 40 alarmierten Kräften mit 1 C-Rohr schnell gelöscht werden.
#Estuk"
2019-04-27 06:26:22+00:00,294,Twitter Web App,"#Angriff_auf_Einsatzkräfte in #Charlottenburg
In der Roscherstraße wurden Einsatzkräfte in einem Café angegriffen, bespuckt und unser #RTW mit einer Bierflasche beworfen und beschädigt.Ein Kollege wurde verletzt und trat vom Dienst ab. #Strafanzeige durch @polizeiberlin"
2019-04-26 19:02:23+00:00,121,Twitter for Android,"Freitag Abend mit Freunden was unternehmen?
Für unsere #FF-Mitglieder ganz selbstverständlich.
Die #Freiwillige_Feuerwehr_Suarez traf sich heute z. B. zum #Übungsdienst. Ganz unter dem Motto ""unsere Freizeit für Berlins Sicherheit"" 
#Ehrenamt https://t.co/mrH78G1YAi"
2019-04-26 13:54:02+00:00,50,dlvr.it,Staatssekretär trifft Höhenretter https://t.co/SivzD9dTAY https://t.co/WxyJCoi2FM
2019-04-26 13:03:35+00:00,67,Twitter for Android,"#Verkehrsunfall an der #Charlottenstraße in #Mitte zwischen Pkw und Kleinbus. Der Kleinbus ist dabei auf die Seite gestürzt und wird jetzt vom #RW3 des technischen Dienstes wieder auf die Räder gestellt.
Eine verletzte Person wurde vor Ort vom #Rettungsdienst behandelt.
#EstuK https://t.co/JVdKqlogb5"
2019-04-26 13:00:27+00:00,76,erased6981162,"#Gerätefreitag
Ein mobiler Buddelkasten…? Nicht ganz – auf dem #AB_Sand sind 300 Säcke mit trockenem #Sand drauf, die z.B. bei Wassereinbrüchen zur Abdichtung genutzt werden oder als #Löschsand bei Metallbränden. Wo könnte man noch Sand oder #Sandsäcke brauchen?
#KatS https://t.co/5qamHJUSCB"
2019-04-25 19:03:31+00:00,111,Twitter Web App,"#Waldbrand am #Flughafensee
Update: Durch das schnelle Eintreffen unserer Kräfte konnte eine Ausbreitung verhindert werden. Die 300qm brennendes Unterholz sind gelöscht #ESTUK #WirRettenBerlin"
2019-04-25 17:46:30+00:00,132,Twitter Web App,"#Waldbrand am #Flughafensee
Zur Zeit sind wir am Flughafensee im Einsatz.Die Einsatzkräfte sind dabei das Feuer im Unterholz zu löschen und eine Ausbreitung zu verhindern. Auch die #Freiwillige_Feuerwehr aus #Wilhelmsruh und #Tegelort unterstützen bei diesem Einsatz. Update folgt"
2019-04-25 13:51:18+00:00,40,Twitter Web App,"@AlexanderDinger Wir hatten leider keine Informationen zu Ersthelfern und freuen uns daher sehr über eine „Kontaktvermittlung“. Denn 
„Engel der Großstadt“ verdienen es genannt zu werden.

https://t.co/I7SHphhiid"
2019-04-25 13:40:04+00:00,40,dlvr.it,Berliner Feuerwehr bei 46. Debno-Marathon in Polen https://t.co/On5t3abjzQ https://t.co/PMcW9htUkb
2019-04-25 11:34:50+00:00,57,Twitter for Android,"#Gasaustritt in #Spandau
Am #Seegefelder_Weg hat ein Bagger eine Gasleitung beschädigt. 
Der Gasversorger @NBB_DE ist bereits dabei die Schadstelle zu schließen, es kommt jedoch noch zu Verkehrsbehinderungen.
@VIZ_Berlin https://t.co/agWEGtjTrH"
2019-04-24 16:46:26+00:00,140,Twitter Web App,"#Waldbrand im #Grunewald
In der Revierförsterei Eichkamp brannten gegen 17 Uhr ca.200qm Waldboden. Wir waren schnell vor Ort und konnten eine weitere Ausbreitung verhindern. 20 Einsatzkräfte waren ca.1h im Einsatz. Das Feuer ist aus. #ESTUK #WirRettenBerlin"
2019-04-24 13:32:24+00:00,63,Twitter for Android,Das #MZB 1 der #FF_Friedrichshagen wurde heute mit eigenen Mitteln der @Berliner_Fw von den Tauchern vom #Technischen_Dienst mit großen #Lufthebekissen geborgen und vom #Mehrzweckboot 2 der #BF_Köpenick in eine Werft geschleppt. https://t.co/Wk1OfjfMHt
2019-04-23 16:20:39+00:00,125,Twitter Web App,"#MZB_in_Seenot in #Friedrichshagen
Das #Mehrzweckboot der #Freiwilligen_Feuerwehr_ Friedrichshagen hat aus bisher unbekannter Ursache an seinem Bootssteg Leck geschlagen.Eine Bergung wird vorbereitet.Das MZB der BF_Köpenick deckt nun den Bereich des #MZB_ Friedrichshagen mit ab. https://t.co/U0BliXz1c2"
2019-04-23 12:51:41+00:00,54,Twitter Web Client,"Bei einem #Brand in einer #Pflegeeinrichtung in der #Blücherstraße in #Kreuzberg wurde eine Person schwer verletzt. Nach Behandlung durch den Rettungsdienst und einen Notarzt wurde die Person in ein Krankenhaus transportiert. Der Brand wurde mit einem C-Rohr gelöscht.
#EstuK"
2019-04-23 08:14:50+00:00,57,Twitter Web Client,"#Brand in #Reinickendorf
An der #Humannstraße Ecke #Waldstraße brennt es in einer Wohnung im 3. OG. Die @Berliner_Fw ist mit 20 Kräften im Einsatz und löscht mit 2 C-Rohren, eines davon über eine #DLK. Verletzt wurde niemand, es kommt zu Verkehrsbehinderungen.
@VIZ_Berlin"
2019-04-20 08:23:32+00:00,100,Twitter for iPad,"Um das private #Osterfeuer 🔥 auch sicher zu gestalten:
- feuerfesten Untergrund sicherstellen
- nicht größer als 1 m²
- Löschmittel bereit halten
- nie unbeaufsichtigt lassen
- 100 m Abstand zu Wäldern halten‼️
- Rauch- und Geruchsbelästigung vermeiden

https://t.co/qKaeNOLeU4 https://t.co/vLHrTDuwHs"
2019-04-19 14:05:38+00:00,154,Twitter for iPhone,Mit 60 Kräften bekämpfen wir aktuell einen Böschungs- bzw. #Waldbrand von mehreren 1000 m² in #Gatow. Es sind nach aktuellem Erkenntnisstand keine Personen in Gefahr. https://t.co/UyuksHARY7
2019-04-19 13:00:27+00:00,86,erased6981162,"#Gerätefreitag
Der #Chemikalienschutzanzug ist die höchste Schutzform, die unsere Kräfte bei einem #CBRN-Einsatz tragen können. Er wird immer dann eingesetzt, wenn wir es mit unbekannten oder hochgefährlichen Substanzen zu tun haben.
#CSA https://t.co/WUZHn7SU57"
2019-04-17 06:41:46+00:00,4,erased6981162,"@Charly301114 Wir unterteilen unsere Einsatzstellen in 3 Kategorien. ""Einsatzstelle unübersichtlich"", ""Einsatzstelle übersichtlich"" und ""EstuK"". Dies bedeutet: Einsatzstelle unter Kontrolle.  Weitere Arbeiten können noch notwendig sein, bevor wir die Einsatzstelle für beendet erklären."
2019-04-16 18:03:56+00:00,99,Twitter for Android,"Update #Rudow
Es brannten mehrere Schuppen und ein Wohnwagen auf einer Fläche von ca. 600 qm. Eine Person wurde vom #Rettungsdienst betreut, konnte jedoch vor Ort verbleiben.
Dank der #Freiwilligen_Feuerwehr und der #BF war der Brand mit 5 C-Rohren nach 40 min. unter Kontrolle. https://t.co/DmhDYltRwu"
2019-04-16 16:33:32+00:00,92,Twitter for iPhone,"Es brennt in einer #Kleingartenanlage in #Rudow mit starker #Rauchentwicklung. Wir sind mit 60 Kräften im #Einsatz. 
Update folgt...
#Brand"
2019-04-16 12:19:00+00:00,73,Twitter Web Client,"Update #Wannsee
Der #Waldbrand war mit 4 C-Rohren nach 1 Stunde unter Kontrolle, jetzt laufen noch Nachlöscharbeiten. Verletzt wurde Niemand.
⚠️Trockene Witterung = Waldbrandgefahr ⚠️
Bitte beachtet unsere Hinweise:  https://t.co/aikjdo8pGW"
2019-04-16 11:06:59+00:00,125,Twitter Web Client,"#Waldbrand in #Wannsee
Wir sind aktuell mit 30 Kräften am #Wanseebadweg im Einsatz. Dort brennen rund 500 m² Wald. Die Brandbekämpfung mit mehreren C-Rohren läuft. Weitere Infos folgen... https://t.co/p7kso69gI3"
2019-04-15 19:19:28+00:00,1419,Twitter for Android,"Bei der Brandbekämpfung an einem geliebten Wahrzeichen blutet jedem Feuerwehrangehörigen das Herz. 😢 
Wir wünschen unseren Freund*innen der @PompiersParis daher viel Kraft im Kampf um #NotreDame.
Nous souhaitons beaucoup de force aux pompiers de Paris!"
2019-04-15 10:03:12+00:00,70,Twitter Web Client,"Wir sind mit 24 #FF- und #BF-Kräften seit 10 Uhr beim #Brand eines 80 m² großen Dachstuhles eines Einfamilienhauses im #Mittelsteg in #Niederschönhausen im Einsatz.
Verletzt wurde niemand und der Brand ist durch den Einsatz von 2 #DLS-Rohren seit 11:30 Uhr unter Kontrolle."
2019-04-14 12:35:12+00:00,58,Twitter Web App,"#Brand 
Im #Kraepelinweg in #Spandau  brannten Einrichtungsgegenstände in einer Wohnung im 8.OG. Zwei Personen wurden in Sicherheit gebracht, verletzt wurde niemand. Die Einsatzstelle ist beendet, unsere Kräfte rücken ab. #EstuK #WirRettenBerlin"
2019-04-14 10:58:37+00:00,84,Twitter Web App,"Update zum #Brand in #Lichtenrade 
Es brannte im Keller eines Einfamilienhauses. Es wurde niemand verletzt. Die Einsatzstelle ist unter Kontrolle. #EstuK
Die Nachlöscharbeiten dauern noch ca. 1 Stunde. #WirRettenBerlin https://t.co/ZTACPO72ms"
2019-04-14 10:51:28+00:00,73,Twitter Web App,Unsere Kräfte sind derzeit in der  Alt_Lichtenrade in #Lichtenrade bei einem #Brand eines Einfamilienhauses tätig. Wir sind mit 49 Kräften vor Ort. Weitere Infos folgen.
2019-04-13 10:03:58+00:00,59,Twitter Web App,"Bei einem #Verkehrsunfall an der Kreuzung #Frankfurter_Allee #Warschauer_Str. in #Friedrichshain kippte ein PKW auf die Seite. Zwei Personen wurden verletzt, eine davon schwer. Die Kreuzung ist zur Unfallaufnahme durch die Polizei gesperrt. Wir waren mit 24 Kräften im Einsatz."
2019-04-13 04:45:19+00:00,107,Twitter Web App,"#Update
Von dem #Brand waren auch 200m² Wald betroffen. Es mussten weiterhin 6 Druckgasbehälter gekühlt werden. Auch Dank der schnellen Unterstützung der #Freiwilligen_Feuerwehr ist der Brand bereits unter Kontrolle. #EstuK"
2019-04-13 04:12:03+00:00,113,Twitter Web App,"Derzeit sind wir in der #Alfred_Randt_Str. in #Köpenick bei einem #Brand einer 150m² großen Laube tätig. 
Wir sind mit 58 Einsatzkräften vor Ort. 
Weitere Infos folgen.... https://t.co/BHegJyR5T4"
2019-04-12 13:00:11+00:00,97,erased6981162,"#Gerätefreitag
Das Schwergewicht unseres Fuhrparks sind die #Kranwagen_30, der Überall dort zum Einsatz kommt, wo schwere Lasten bewegt werden müssen. 2 baugleiche Fahrzeuge sind auf den beiden Standorten des #Technischen_Dienstes stationiert.
#KW30 https://t.co/yvooUTOtle"
2019-04-12 10:48:38+00:00,3,erased6981162,"@A8_Mafia Hallo und vielen Dank für Ihre Nachricht. Es ist unser stetes Bestreben bei einem Notfall schnell und kompetent zu helfen. Dafür erwarten wir auch keinen Dank. Umso mehr freut es uns, wenn wir doch eine Rückmeldung erhalten. Mit freundlichen Grüßen / Stab Kommunikation"
2019-04-11 21:17:42+00:00,101,Twitter Web App,"#Brand #Gesundbrunnen
Hier dauert es länger. Wir sind jetzt noch mit Nachlöscharbeiten beschäftigt. Die #Freiwillige_Feuerwehr unterstützt vor Ort und bei der Besetzung der umliegenden „leeren“ Feuerwachen. #Ehrenamt #WirRettenBerlin_gemeimsam"
2019-04-11 19:25:46+00:00,99,Twitter for iPhone,"Der #Brand in #Gesundbrunnen konnte auf die angrenzende #Werkstatt übergreifen. Die Brandlast verursacht eine starke Rauchentwicklung. 
Halten Sie Türen und Fenster in der Umgebung geschlossen!
Die Brandbekämpfung dauert an. Verletzt ist nach derzeitigem Stand niemand. https://t.co/PP5cYlCtK2"
2019-04-11 18:22:30+00:00,115,Twitter for iPhone,"In #Gesundbrunnen brennen mehrere Pkw. Die #Rauchsäule ist weit sichtbar. Wir sind mit 50 Kräften im #Einsatz. 
Update folgt...
#Brand"
2019-04-11 11:17:21+00:00,48,Twitter for iPhone,"Die Einsatzstelle ist unter Kontrolle #EstuK. Wir konnten 1 Person aus dem Gebäude retten und mit Rauchgasvergiftung ins Krankenhaus transportieren. Es laufen nun noch Nachlöscharbeiten bevor wir die Einsatzstelle abschließen. 
#WirRettenBerlin"
2019-04-11 10:14:11+00:00,68,Twitter Web Client,"#Brand #Mitte
In der #Torstaße brennt es in einem Keller. Wir sind mit rund 40 Einsatzkräften vor Ort. Es kommt zu Verkehrsbehinderungen. 
@VIZ_Berlin 
Update folgt..."
2019-04-09 18:44:59+00:00,98,Twitter Web App,"#Brand #PrenzlBerg 
In der Aalesunder_Straße brannte es in einer Wohnung. Wir haben eine Person gerettet, durch den #Rettungsdienst wiederbelebt und in eine Spezialklinik transportiert. Das Feuer ist gelöscht. Wir waren mit 26 Kräften vor Ort. #ESTUK"
2019-04-09 10:47:38+00:00,66,Twitter for iPhone,"Abschluss #Müggelheim:
Es handelte sich NICHT um die Gaststätte #Neu_Helgoland, sondern eine andere Gaststätte im #Neuhelgoländer_Weg. Der Dachstuhl des Gebäudes brannte auf ca. 150 m². Die Löscharbeiten sind abgeschlossen. Es wurde niemand verletzt. 
#WirRettenBerlin https://t.co/fAkFxTiN4c"
2019-04-09 07:13:44+00:00,104,Twitter for iPhone,"In #Müggelheim brennt es in einer #Gaststätte. Wir konnten 4 Personen aus dem Gebäude retten und haben die #Brand|bekämpfung eingeleitet. Wir sind mit 60 Kräften im Einsatz. 
Update folgt..."
2019-04-07 13:06:25+00:00,93,Twitter for iPhone,"Bilanz vom #Brand in #Neukölln:
8 Erwachsene, 7 Kinder, 1 Säugling und 5 Hunde von @Berliner_Fw gerettet und unverletzt. 1 Person rettete sich selbst aus dem EG und verletzte sich leicht am Fuß. 60 Kräfte von #FF und #BF waren im Einsatz. 
#EstuK
#WirRettenBerlin
#AuchFürTiere https://t.co/2DwsU1sOAK"
2019-04-07 12:33:10+00:00,108,Twitter for iPhone,"#Brand in #Neukölln
Es brennt im #Keller eines Mehrfamilienhauses. Mehrere Personen, darunter auch mehrere #Kinder konnten bereits gerettet werden. 
Weitere Infos folgen... https://t.co/flFEifvscY"
2019-04-05 13:00:08+00:00,84,erased6981162,"#Gerätefreitag
Mit unseren beiden neuen #AB_Brand_Schaum stehen uns bei einem #Großbrand neben Schaummittelkonzentrat auch diverse Sonder-Einsatzgeräte schnell zur Verfügung, die wir dann mit einem elektrischen Transportwagen direkt an die Einsatzstelle bringen können. https://t.co/l5luPZOA8V"
2019-04-04 07:48:18+00:00,53,Twitter for iPad,Berliner Feuerwehr - Symposium: Stromausfall in Berlin https://t.co/zNy5Ls8QQN
2019-04-03 14:23:02+00:00,53,dlvr.it,Mit RIKS zum digitalen Bericht https://t.co/39mobeivLG https://t.co/a5W7zWXGJY
2019-04-01 11:33:06+00:00,75,Twitter for iPad,"#Kellerbrand in #Köpenick! Es brannte auf einer Fläche von ca. 20 qm mit sehr starker Verrauchung des Wohnhauses. Vier Bewohner und eine Feuerwehr-Einsatzkraft mussten mit Rauchvergiftungen ins Krankenhaus. Brand wurde von 54 Kräften der #FF und #BF gelöscht.
#EStuk https://t.co/zluIjPPQK5"
